Date,Open,High,Low,Close,Adj Close,Volume
2019-01-31,130.320007,133.339996,129.039993,133.160004,129.414932,6643300
2019-02-01,133.029999,133.860001,130.110001,130.910004,127.228195,5646700
2019-02-04,130.880005,131.309998,130.100006,130.880005,127.199051,4541700
2019-02-05,130.630005,132.100006,130.600006,132.000000,128.287537,3614500
2019-02-06,131.270004,132.100006,130.360001,130.539993,126.868599,3098200
2019-02-07,129.289993,130.440002,127.360001,128.779999,125.158104,3682100
2019-02-08,127.480003,128.600006,126.550003,128.600006,124.983170,3135000
2019-02-11,128.949997,130.070007,128.690002,128.929993,125.303879,2648100
2019-02-12,130.259995,133.559998,130.000000,132.669998,128.938705,4505600
2019-02-13,134.199997,134.309998,132.449997,133.100006,129.356613,3189600
2019-02-14,131.779999,133.250000,131.270004,132.619995,128.890091,2877500
2019-02-15,134.100006,136.250000,133.679993,136.199997,132.369415,5217500
2019-02-19,135.350006,136.979996,135.000000,135.800003,131.980667,3881300
2019-02-20,136.389999,140.690002,136.339996,140.309998,136.363831,6199000
2019-02-21,139.750000,140.979996,138.410004,138.880005,134.974060,4051100
2019-02-22,138.779999,139.690002,137.929993,138.679993,134.779663,3485000
2019-02-25,140.990005,142.550003,140.179993,141.410004,137.432892,4444100
2019-02-26,136.529999,139.029999,135.270004,137.979996,134.099365,7275600
2019-02-27,137.860001,139.639999,137.139999,139.580002,135.654358,3441000
2019-02-28,138.550003,139.000000,137.139999,137.339996,133.477356,4024000
2019-03-01,138.860001,139.500000,136.940002,137.470001,133.603699,3811000
2019-03-04,138.800003,139.770004,137.100006,138.350006,134.458969,3859800
2019-03-05,138.059998,138.460007,137.000000,137.139999,133.282974,3122900
2019-03-06,137.539993,137.660004,134.729996,134.830002,131.037964,3886000
2019-03-07,134.380005,134.809998,131.619995,132.800003,129.065048,4290800
2019-03-08,130.500000,132.130005,130.229996,131.350006,127.655815,4238000
2019-03-11,131.910004,133.399994,131.600006,133.110001,129.366333,3914800
2019-03-12,133.240005,133.380005,131.919998,132.479996,128.754028,4208800
2019-03-13,133.979996,134.309998,132.690002,133.500000,129.745361,4285200
2019-03-14,132.839996,134.070007,132.020004,133.690002,129.930023,3742200
2019-03-15,133.869995,134.529999,131.979996,132.669998,128.938705,7049900
2019-03-18,132.699997,134.199997,132.529999,134.100006,130.328491,4095400
2019-03-19,135.350006,135.710007,133.509995,134.149994,130.377060,3315900
2019-03-20,133.830002,134.149994,132.059998,133.009995,129.269119,3522100
2019-03-21,132.160004,134.600006,132.009995,134.059998,130.289612,2635700
2019-03-22,132.990005,133.300003,129.490005,129.770004,126.120262,5745800
2019-03-25,129.589996,132.000000,129.229996,131.380005,127.684998,3199800
2019-03-26,132.690002,133.559998,131.130005,131.839996,128.132050,2638200
2019-03-27,132.270004,132.470001,130.250000,131.199997,127.510048,2378300
2019-03-28,131.899994,132.800003,131.160004,132.369995,128.647156,2487200
2019-03-29,134.000000,136.279999,133.619995,135.490005,131.679382,4681600
2019-04-01,137.690002,140.369995,136.320007,140.250000,136.305511,5081500
2019-04-02,140.149994,140.690002,139.229996,140.190002,136.247208,2529000
2019-04-03,139.850006,140.550003,138.410004,139.259995,135.343353,4821800
2019-04-04,139.139999,140.869995,139.000000,140.130005,136.188889,2988900
2019-04-05,141.100006,141.149994,139.919998,140.360001,136.412415,2812300
2019-04-08,140.000000,140.119995,138.610001,139.820007,135.887604,2497300
2019-04-09,138.649994,138.910004,136.070007,136.350006,132.515213,3316500
2019-04-10,137.160004,138.210007,136.279999,137.529999,133.662003,3310600
2019-04-11,137.589996,139.589996,136.979996,138.869995,134.964310,2762900
2019-04-12,141.000000,141.919998,139.809998,141.199997,137.228806,4383000
2019-04-15,141.669998,142.429993,139.669998,140.250000,136.305511,3030200
2019-04-16,140.559998,142.210007,139.589996,142.029999,138.035446,2672800
2019-04-17,143.000000,144.500000,142.460007,142.740005,138.725494,3469400
2019-04-18,142.800003,144.770004,142.419998,143.360001,140.172577,4504500
2019-04-22,142.949997,143.179993,141.429993,142.380005,139.214371,3637500
2019-04-23,142.000000,143.130005,141.440002,142.029999,138.872147,5930500
2019-04-24,139.750000,140.300003,136.559998,137.729996,134.667755,8694400
2019-04-25,137.050003,137.460007,134.089996,136.130005,133.103333,5094700
2019-04-26,136.559998,139.029999,135.889999,139.029999,135.938843,5119200
2019-04-29,139.500000,140.449997,138.820007,139.020004,135.929077,3374300
2019-04-30,139.990005,140.000000,137.580002,139.419998,136.320175,3862000
2019-05-01,139.580002,139.929993,137.639999,138.149994,135.078400,3652000
2019-05-02,138.520004,138.539993,134.380005,135.169998,132.164658,5405700
2019-05-03,136.119995,139.199997,135.800003,139.059998,135.968185,4154800
2019-05-06,134.779999,137.490005,134.309998,136.759995,133.719330,4866500
2019-05-07,135.199997,136.000000,132.059998,133.669998,130.698029,5622900
2019-05-08,133.020004,134.419998,131.789993,131.949997,129.016251,4140500
2019-05-09,130.220001,131.679993,128.179993,131.199997,128.282944,5906200
2019-05-10,130.529999,131.729996,127.919998,131.339996,128.419830,5240600
2019-05-13,127.510002,127.519997,124.080002,125.300003,122.514122,8580700
2019-05-14,126.500000,128.559998,125.699997,127.470001,124.635872,4019100
2019-05-15,125.910004,127.959999,124.980003,127.300003,124.469658,2875900
2019-05-16,128.429993,128.529999,126.419998,126.610001,123.794998,4316600
2019-05-17,124.379997,125.529999,122.320000,122.760002,120.030594,6122600
2019-05-20,121.559998,123.029999,121.309998,122.430000,119.707924,6312500
2019-05-21,123.330002,125.070000,122.720001,124.949997,122.171906,5492900
2019-05-22,124.250000,125.440002,123.519997,123.559998,120.812805,4620400
2019-05-23,122.099998,123.760002,121.410004,122.260002,119.541718,4964900
2019-05-24,123.519997,124.080002,122.209999,122.900002,120.167480,3802500
2019-05-28,122.900002,123.459999,121.510002,121.589996,118.886604,4889400
2019-05-29,120.500000,122.830002,120.260002,121.480003,118.779053,5330000
2019-05-30,121.610001,122.680000,121.279999,121.839996,119.131050,2878300
2019-05-31,119.790001,120.750000,118.739998,119.809998,117.146179,4711500
2019-06-03,119.910004,121.690002,119.760002,120.650002,117.967506,4161800
2019-06-04,121.809998,122.769997,120.750000,122.080002,119.365715,4060400
2019-06-05,123.400002,123.639999,121.959999,123.120003,120.382584,3598400
2019-06-06,123.099998,123.949997,122.230003,123.389999,120.646584,3295700
2019-06-07,124.379997,125.629997,124.080002,124.459999,121.692802,2547500
2019-06-10,125.470001,127.279999,125.239998,125.739998,122.944336,3705000
2019-06-11,129.000000,129.600006,126.959999,127.279999,124.450096,4516200
2019-06-12,126.750000,127.519997,126.080002,127.099998,124.274101,3034600
2019-06-13,127.349998,128.399994,126.760002,127.169998,124.342545,3495200
2019-06-14,126.610001,127.650002,125.500000,127.230003,124.401215,2530100
2019-06-17,127.209999,128.229996,126.680000,127.320000,124.489212,2607900
2019-06-18,128.399994,131.350006,128.210007,130.330002,127.432281,4756100
2019-06-19,130.320007,131.539993,129.869995,130.610001,127.706055,3847200
2019-06-20,132.899994,133.800003,131.509995,133.630005,130.658905,3803600
2019-06-21,133.350006,135.250000,132.550003,133.889999,130.913132,5742500
2019-06-24,133.639999,134.949997,133.550003,134.369995,131.382462,3197700
2019-06-25,134.580002,134.910004,132.630005,133.710007,130.737152,3751800
2019-06-26,134.259995,135.649994,134.179993,135.149994,132.145126,3343700
2019-06-27,135.699997,136.009995,133.970001,135.500000,132.487335,3594400
2019-06-28,136.000000,137.270004,136.000000,136.289993,133.259766,10469400
2019-07-01,139.300003,140.169998,134.970001,136.600006,133.562897,4846200
2019-07-02,136.600006,136.990005,135.070007,135.850006,132.829559,3204900
2019-07-03,136.440002,136.479996,134.330002,135.589996,132.575333,2538600
2019-07-05,134.429993,135.589996,133.220001,135.490005,132.477554,3071800
2019-07-08,135.149994,136.130005,134.429993,134.839996,131.842010,2742100
2019-07-09,134.110001,134.440002,133.350006,134.289993,131.304230,2618700
2019-07-10,134.729996,135.490005,132.550003,132.639999,129.690918,3933300
2019-07-11,133.199997,134.009995,132.589996,133.960007,130.981583,3164200
2019-07-12,134.710007,138.380005,134.600006,138.360001,135.283752,4149800
2019-07-15,138.380005,139.990005,138.259995,139.639999,136.535294,4498700
2019-07-16,139.410004,140.619995,138.160004,139.089996,135.997513,4051600
2019-07-17,138.199997,138.509995,135.729996,135.729996,132.712219,3750200
2019-07-18,134.869995,135.929993,134.039993,134.889999,131.890884,3552100
2019-07-19,134.220001,137.050003,134.220001,136.229996,134.226044,4837100
2019-07-22,136.369995,136.660004,134.600006,135.240005,133.250595,3267800
2019-07-23,135.929993,138.229996,135.529999,138.100006,136.068527,4122200
2019-07-24,130.979996,134.309998,128.449997,131.910004,129.969589,12664900
2019-07-25,131.080002,134.899994,131.009995,134.710007,132.728394,4823200
2019-07-26,134.449997,134.729996,132.630005,132.919998,130.964737,4238000
2019-07-29,133.490005,134.649994,132.850006,134.460007,132.482086,2715600
